,Unnamed: 0,instrument,avg_score,pos_ratio,real_label,error,abs_error,code,name,datetime,n1close,n2high
0,0,SH600941,0.0692248537872844,1.0,-0.030976474,0.10020132807241013,0.10020132807241013,SH600941,中国移动,2026-03-19,0.04212038,0.041860852
1,1,SH600919,0.0664833476040317,0.9333333333333332,-0.042904258,0.10938760537838473,0.10938760537838473,SH600919,江苏银行,2026-03-19,0.3728917,0.3704058
2,2,SH600025,0.0653673917242639,1.0,-0.017460346,0.08282773794618772,0.08282773794618772,SH600025,华能水电,2026-03-19,1.5942494,1.6024817
3,3,SH601229,0.0634141379262422,0.9333333333333332,-0.024475515,0.08788965281500563,0.08788965281500563,SH601229,上海银行,2026-03-19,0.21344298,0.21292031
4,4,SH600023,0.0591429194475379,0.9333333333333332,-0.033149183,0.09229210224401617,0.09229210224401617,SH600023,浙能电力,2026-03-19,0.27544436,0.27442983
5,5,SH601328,0.0550986040680462,0.8,-0.035125017,0.0902236212341839,0.0902236212341839,SH601328,交通银行,2026-03-19,0.2791129,0.2784822
6,6,SH600036,0.0532933857532626,0.9333333333333332,-0.026892722,0.08018610740624721,0.08018610740624721,SH600036,招商银行,2026-03-19,14.700889,14.683165
7,7,SH600900,0.0503915469456862,1.0,-0.016205668,0.06659721539508806,0.06659721539508806,SH600900,长江电力,2026-03-19,10.229857,10.259605
8,8,SZ000538,0.0488093100451152,1.0,-0.031725764,0.08053507431971237,0.08053507431971237,,,2026-03-19,75.61813,74.77819
9,9,SZ000895,0.0485727786777553,0.9333333333333332,-0.037460625,0.08603340384941668,0.08603340384941668,,,2026-03-19,65.55569,64.929596
10,10,SH601009,0.0483423872854752,0.9333333333333332,-0.044000924,0.09234331091905064,0.09234331091905064,SH601009,南京银行,2026-03-19,1.5959209,1.5888176
11,11,SZ300750,0.0477806280011732,0.9333333333333332,-0.026655316,0.07443594435401743,0.07443594435401743,,,2026-03-19,1.1610782,1.1733433
12,12,SH601166,0.0474614397097874,1.0,-0.02922374,0.07668517981064799,0.07668517981064799,SH601166,兴业银行,2026-03-19,1.2971146,1.2882657
13,13,SZ000651,0.0469795083066696,0.8666666666666667,-0.033490956,0.08047046413628997,0.08047046413628997,,,2026-03-19,475.34378,469.49777
14,14,SH601658,0.0461513810173017,1.0,-0.03343022,0.07958159971389595,0.07958159971389595,SH601658,邮储银行,2026-03-19,0.29782405,0.29796776
15,15,SH601816,0.0460828474092875,0.8666666666666667,-0.03656304,0.08264588623527627,0.08264588623527627,SH601816,京沪高铁,2026-03-19,0.12876248,0.12849778
16,16,SH601988,0.0457766078517521,0.8666666666666667,-0.021769702,0.0675463102862919,0.0675463102862919,SH601988,中国银行,2026-03-19,2.562064,2.5574605
17,17,SH603195,0.0452595419336983,0.8666666666666667,-0.037381172,0.08264071411387408,0.08264071411387408,SH603195,公牛集团,2026-03-19,0.067709535,0.06720177
18,18,SH601006,0.0443383591021829,0.9333333333333332,-0.009971499,0.0543098585452371,0.0543098585452371,SH601006,大秦铁路,2026-03-19,1.2183205,1.2307059
19,19,SH600027,0.0434861990237736,1.0,-0.020850778,0.0643369766498112,0.0643369766498112,SH600027,华电国际,2026-03-19,1.3513991,1.3596556
20,20,SH600600,0.0431970873896549,0.9333333333333332,-0.028350472,0.07154755983991125,0.07154755983991125,SH600600,青岛啤酒,2026-03-19,2.7097807,2.6895366
21,21,SH601077,0.041141910203516,0.7333333333333333,-0.028155267,0.06929717744213294,0.06929717744213294,SH601077,渝农商行,2026-03-19,0.17140281,0.17192
22,22,SH601916,0.0410389164393546,1.0,-0.0373832,0.07842211517745275,0.07842211517745275,SH601916,浙商银行,2026-03-19,0.24000278,0.23911543
23,23,SH601838,0.0375901998707897,0.7333333333333333,-0.026402712,0.06399291173907584,0.06399291173907584,SH601838,成都银行,2026-03-19,0.3390504,0.3368186
24,24,SH600050,0.0364276958538036,0.8666666666666667,-0.047398806,0.08382650147208973,0.08382650147208973,SH600050,中国联通,2026-03-19,1.9368483,1.9142276
25,25,SH601818,0.0363807904319977,1.0,-0.030882359,0.06726314898302309,0.06726314898302309,SH601818,光大银行,2026-03-19,1.0524024,1.0515459
26,26,SH600905,0.0355030442471721,0.8666666666666667,-0.008714497,0.044217541336558086,0.044217541336558086,SH600905,三峡能源,2026-03-19,0.33343464,0.33684003
27,27,SH601169,0.0347666920373374,0.8666666666666667,-0.029213488,0.06398018013929663,0.06398018013929663,SH601169,北京银行,2026-03-19,0.25570378,0.25539342
28,28,SH600887,0.0342364306791032,0.8,-0.034102857,0.06833928779198772,0.06833928779198772,SH600887,伊利股份,2026-03-19,75.554214,75.09629
29,29,SH601939,0.0334002054622132,0.8,-0.023504257,0.05690446266436164,0.05690446266436164,SH601939,建设银行,2026-03-19,0.8004111,0.7994758
30,30,SH600377,0.0331654720785574,0.9333333333333332,-0.036367774,0.06953324608826199,0.06953324608826199,SH600377,宁沪高速,2026-03-19,2.95919,2.9455762
31,31,SH600674,0.0315203475967957,0.8,-0.023069143,0.054589490892083786,0.054589490892083786,SH600674,川投能源,2026-03-19,69.66188,69.88628
32,32,SH600018,0.0304236585686122,1.0,-0.03125006,0.06167371817325698,0.06167371817325698,SH600018,上港集团,2026-03-19,1.0170169,1.0151548
33,33,SH601728,0.0291346847434979,0.6,-0.025000036,0.05413472050628476,0.05413472050628476,SH601728,中国电信,2026-03-19,0.23377398,0.23232006
34,34,SZ003816,0.0283431019089969,0.8,0.020833373,0.0075097288392337175,0.0075097288392337175,,,2026-03-19,0.43496242,0.44778603
35,35,SH601668,0.0270710618204325,0.9333333333333332,-0.028740525,0.055811587066099004,0.055811587066099004,SH601668,中国建筑,2026-03-19,0.6590431,0.6568699
36,36,SH601236,0.0267058969360346,0.8666666666666667,-0.03112036,0.05782625683364813,0.05782625683364813,SH601236,红塔证券,2026-03-19,0.46375012,0.45956194
37,37,SH600066,0.0266319532366497,0.5333333333333333,0.030175805,-0.0035438518552082104,0.0035438518552082104,SH600066,宇通客车,2026-03-19,223.78401,232.44562
38,38,SZ001965,0.0252075711614468,0.8666666666666667,-0.035268247,0.06047581828897976,0.06047581828897976,,,2026-03-19,0.13848838,0.13834049
39,39,SH601825,0.024132438451889,0.8,-0.01886791,0.04300034836018368,0.04300034836018368,SH601825,沪农商行,2026-03-19,0.13509543,0.13521934
40,40,SH600016,0.023371964677726,0.8,-0.028742254,0.052114218458090986,0.052114218458090986,SH600016,民生银行,2026-03-19,14.975068,14.935306
41,41,SH601012,0.0233573636931931,0.8,-0.009476483,0.03283384656138768,0.03283384656138768,SH601012,隆基绿能,2026-03-19,18.945215,19.354334
42,42,SZ002459,0.0222141280721353,0.6,-0.012470961,0.03468508868920073,0.03468508868920073,,,2026-03-19,0.07026597,0.072497785
43,43,SH600015,0.0221929034886326,0.6,-0.0332883,0.05548120352601663,0.05548120352601663,SH600015,华夏银行,2026-03-19,5.3852067,5.3567333
44,44,SH600741,0.0203670511278876,0.9333333333333332,-0.04054582,0.06091287231776797,0.06091287231776797,SH600741,华域汽车,2026-03-19,23.760933,23.529488
45,45,SH600104,0.0194335168198953,0.8,-0.024487436,0.04392095263761381,0.04392095263761381,SH600104,上汽集团,2026-03-19,8.835226,8.866568
46,46,SH601985,0.019114790940608,0.6666666666666666,0.02020204,-0.0010872497316942453,0.0010872497316942453,SH601985,中国核电,2026-03-19,0.56205964,0.5873035
47,47,SH603259,0.0185587219195926,0.6,-0.034233868,0.05279259004169343,0.05279259004169343,SH603259,药明康德,2026-03-19,0.6087715,0.606201
48,48,SH600886,0.0178265131945002,0.8,-0.025510073,0.04333658590263008,0.04333658590263008,SH600886,国投电力,2026-03-19,28.59222,28.670427
49,49,SZ002422,0.0169051542985708,0.6666666666666666,-0.046559334,0.06346448809984033,0.06346448809984033,,,2026-03-19,0.22359885,0.22118846
50,50,SH601633,0.0158044104308199,0.6666666666666666,-0.021530807,0.03733521744909993,0.03733521744909993,SH601633,长城汽车,2026-03-19,2.390063,2.414011
51,51,SZ002142,0.0156817390758886,0.6666666666666666,-0.035666883,0.05134862206767937,0.05134862206767937,,,2026-03-19,0.37981555,0.3768169
52,52,SH601607,0.0155982848948012,0.7333333333333333,-0.034922183,0.05052046745476824,0.05052046745476824,SH601607,上海医药,2026-03-19,1.0951627,1.0887007
53,53,SH600918,0.0145216405511086,0.8,-0.050691247,0.06521288753749777,0.06521288753749777,SH600918,中泰证券,2026-03-19,0.16895176,0.16711055
54,54,SZ300498,0.0131184072161624,0.7333333333333333,-0.026026309,0.03914471575269194,0.03914471575269194,,,2026-03-19,0.02636807,0.026144078
55,55,SZ000333,0.0129891740144996,0.6666666666666666,-0.023294866,0.03628404009955209,0.03628404009955209,,,2026-03-19,1.3394101,1.3189086
56,56,SZ000001,0.0117274318334402,0.8666666666666667,-0.02971536,0.04144279104440822,0.04144279104440822,,,2026-03-19,1.2426358,1.2322435
57,57,SH601998,0.0084290799436202,0.6666666666666666,-0.011606574,0.020035654002152917,0.020035654002152917,SH601998,中信银行,2026-03-19,0.2600867,0.26253036
58,58,SZ000999,0.0078636618664363,0.7333333333333333,-0.028667867,0.0365315290501216,0.0365315290501216,,,2026-03-19,0.69214594,0.6898502
59,59,SZ300124,0.0073674539619947,0.5333333333333333,-0.049743593,0.05711104670109993,0.05711104670109993,,,2026-03-19,5.049666,5.0136952
60,60,SH600048,0.0067891372573804,0.5333333333333333,-0.038962603,0.04575173987273685,0.04575173987273685,SH600048,保利发展,2026-03-19,10.523701,10.438248
61,61,SH601398,0.006686265076084,0.6,-0.03311956,0.0398058243641089,0.0398058243641089,SH601398,工商银行,2026-03-19,4.3431287,4.333462
62,62,SZ000166,0.0064107030889508,0.7333333333333333,-0.045278072,0.051688775446128536,0.051688775446128536,,,2026-03-19,0.03164645,0.031368632
63,63,SH601919,0.0053271450703355,0.4666666666666667,-0.028503597,0.033830741853019826,0.033830741853019826,SH601919,中远海控,2026-03-19,0.33801854,0.33518982
64,64,SZ002027,0.0052047579477533,0.6666666666666666,-0.039108694,0.044313451547454225,0.044313451547454225,,,2026-03-19,8.493372,8.3910055
65,65,SZ002371,0.0048385735969817,0.6,-0.051908255,0.056746828220394785,0.056746828220394785,,,2026-03-19,5.615299,5.5347824
66,66,SZ002352,0.0044522949711409,0.4666666666666667,-0.041035652,0.04548794713178543,0.04548794713178543,,,2026-03-19,0.50278527,0.49883047
67,67,SH600926,0.0039123151857077,0.4666666666666667,-0.034632027,0.03854434233490814,0.03854434233490814,SH600926,杭州银行,2026-03-19,0.26835853,0.26726654
68,68,SZ002074,0.0034773766016734,0.6,-0.017525494,0.02100287070033673,0.02100287070033673,,,2026-03-19,3.5915294,3.6475966
69,69,SZ002311,0.0010048574745553,0.6,-0.053039968,0.05404482548831873,0.05404482548831873,,,2026-03-19,2.0091438,1.9933755
